281  1.24  0.68
282  1.24  0.68
283  1.24  0.68
284  1.24  0.68
285  1.24  0.68
286  1.24  0.68
287  1.24  0.68
288  1.24  0.68
289  1.24  0.67
290  1.24  0.67
291  1.24  0.67
292  1.24  0.67
293  1.25  0.67
294  1.25  0.67
295  1.25  0.67
296  1.25  0.67
297  1.25  0.66
298  1.25  0.66
299  1.25  0.66
300  1.25  0.66
301  1.25  0.66
302  1.25  0.66
303  1.25  0.66
304  1.25  0.66
305  1.25  0.65
306  1.25  0.65
307  1.25  0.65
308  1.26  0.65
309  1.26  0.65
310  1.26  0.65
311  1.26  0.65
312  1.26  0.65
313  1.26  0.64
314  1.26  0.64
315  1.26  0.64
316  1.26  0.64
317  1.26  0.64
318  1.26  0.64
319  1.26  0.64
320  1.26  0.64
321  1.26  0.63
322  1.26  0.63
323  1.27  0.63
324  1.27  0.63
325  1.27  0.63
326  1.27  0.63
327  1.27  0.63
328  1.27  0.63
329  1.27  0.62
330  1.27  0.62
331  1.27  0.62
332  1.27  0.62
333  1.27  0.62
334  1.27  0.62
335  1.27  0.62
336  1.27  0.62
337  1.27  0.61
338  1.27  0.61
339  1.28  0.61
340  1.28  0.61
341  1.28  0.61
342  1.28  0.61
343  1.28  0.61
344  1.28  0.61
345  1.28  0.60
346  1.28  0.60
347  1.28  0.60
348  1.28  0.60
349  1.28  0.60
350  1.28  0.60
351  1.28  0.60
352  1.28  0.60
353  1.28  0.59
354  1.28  0.59
355  1.28  0.59
356  1.29  0.59
357  1.29  0.59
358  1.29  0.59
359  1.29  0.59
360  1.29  0.58
361  1.29  0.58
362  1.29  0.58
363  1.29  0.58
364  1.29  0.58
365  1.29  0.58
366  1.29  0.58
367  1.29  0.58
368  1.29  0.57
369  1.29  0.57
370  1.29  0.57
371  1.29  0.57
372  1.29  0.57
373  1.30  0.57
374  1.30  0.57
375  1.30  0.57
376  1.30  0.56
377  1.30  0.56
378  1.30  0.56
379  1.30  0.56
380  1.30  0.56
381  1.30  0.56
382  1.30  0.56
383  1.30  0.56
384  1.30  0.55
385  1.30  0.55
386  1.30  0.55
387  1.30  0.55
388  1.30  0.55
389  1.30  0.55
390  1.30  0.55
391  1.31  0.54
392  1.31  0.54
393  1.31  0.54
394  1.31  0.54
395  1.31  0.54
396  1.31  0.54
397  1.31  0.54
398  1.31  0.54
399  1.31  0.53
400  1.31  0.53
401  1.31  0.53
402  1.31  0.53
403  1.31  0.53
404  1.31  0.53
405  1.31  0.53
406  1.31  0.53
407  1.31  0.52
408  1.31  0.52
409  1.31  0.52
410  1.32  0.52
411  1.32  0.52
412  1.32  0.52
413  1.32  0.52
414  1.32  0.51
415  1.32  0.51
416  1.32  0.51
417  1.32  0.51
418  1.32  0.51
419  1.32  0.51
420  1.32  0.51
421  1.32  0.51
422  1.32  0.50
423  1.32  0.50
424  1.32  0.50
425  1.32  0.50
426  1.32  0.50
427  1.32  0.50
428  1.32  0.50
429  1.32  0.49
430  1.33  0.49
431  1.33  0.49
432  1.33  0.49
433  1.33  0.49
434  1.33  0.49
435  1.33  0.49
436  1.33  0.49
437  1.33  0.48
438  1.33  0.48
439  1.33  0.48
440  1.33  0.48
441  1.33  0.48
442  1.33  0.48
443  1.33  0.48
444  1.33  0.47
445  1.33  0.47
446  1.33  0.47
447  1.33  0.47
448  1.33  0.47
449  1.33  0.47
450  1.33  0.47
451  1.34  0.47
452  1.34  0.46
453  1.34  0.46
454  1.34  0.46
455  1.34  0.46
456  1.34  0.46
457  1.34  0.46
458  1.34  0.46
459  1.34  0.45
460  1.34  0.45
461  1.34  0.45
462  1.34  0.45
463  1.34  0.45
464  1.34  0.45
465  1.34  0.45
466  1.34  0.45
467  1.34  0.44
468  1.34  0.44
469  1.34  0.44
470  1.34  0.44
471  1.34  0.44
472  1.34  0.44
473  1.35  0.44
474  1.35  0.43
475  1.35  0.43
476  1.35  0.43
477  1.35  0.43
478  1.35  0.43
479  1.35  0.43
480  1.35  0.43
481  1.35  0.43
482  1.35  0.42
483  1.35  0.42
484  1.35  0.42
485  1.35  0.42
486  1.35  0.42
487  1.35  0.42
488  1.35  0.42
489  1.35  0.41
490  1.35  0.41
491  1.35  0.41
492  1.35  0.41
493  1.35  0.41
494  1.35  0.41
495  1.35  0.41
496  1.36  0.40
497  1.36  0.40
498  1.36  0.40
499  1.36  0.40
500  1.36  0.40
501  1.36  0.40
502  1.36  0.40
503  1.36  0.40
504  1.36  0.39
505  1.36  0.39
506  1.36  0.39
507  1.36  0.39
508  1.36  0.39
509  1.36  0.39
510  1.36  0.39
511  1.36  0.38
512  1.36  0.38
513  1.36  0.38
514  1.36  0.38
515  1.36  0.38
516  1.36  0.38
517  1.36  0.38
518  1.36  0.38
519  1.36  0.37
520  1.36  0.37
521  1.36  0.37
522  1.37  0.37
523  1.37  0.37
524  1.37  0.37
525  1.37  0.37
526  1.37  0.36
527  1.37  0.36
528  1.37  0.36
529  1.37  0.36
530  1.37  0.36
531  1.37  0.36
532  1.37  0.36
533  1.37  0.35
534  1.37  0.35
535  1.37  0.35
536  1.37  0.35
537  1.37  0.35
538  1.37  0.35
539  1.37  0.35
540  1.37  0.34
541  1.37  0.34
542  1.37  0.34
543  1.37  0.34
544  1.37  0.34
545  1.37  0.34
546  1.37  0.34
547  1.37  0.34
548  1.37  0.33
549  1.37  0.33
550  1.37  0.33
551  1.38  0.33
552  1.38  0.33
553  1.38  0.33
554  1.38  0.33
555  1.38  0.32
556  1.38  0.32
557  1.38  0.32
558  1.38  0.32
559  1.38  0.32
560  1.38  0.32
561  1.38  0.32
562  1.38  0.31
563  1.38  0.31
564  1.38  0.31
565  1.38  0.31
566  1.38  0.31
567  1.38  0.31
568  1.38  0.31
569  1.38  0.31
570  1.38  0.30
571  1.38  0.30
572  1.38  0.30
573  1.38  0.30
574  1.38  0.30
575  1.38  0.30
576  1.38  0.30
577  1.38  0.29
578  1.38  0.29
579  1.38  0.29
580  1.38  0.29
581  1.38  0.29
582  1.38  0.29
583  1.39  0.29
584  1.39  0.28
585  1.39  0.28
586  1.39  0.28
587  1.39  0.28
588  1.39  0.28
589  1.39  0.28
590  1.39  0.28
591  1.39  0.27
592  1.39  0.27
593  1.39  0.27
594  1.39  0.27
595  1.39  0.27
596  1.39  0.27
597  1.39  0.27
598  1.39  0.26
599  1.39  0.26
600  1.39  0.26
601  1.39  0.26
602  1.39  0.26
603  1.39  0.26
604  1.39  0.26
605  1.39  0.26
606  1.39  0.25
607  1.39  0.25
608  1.39  0.25
609  1.39  0.25
610  1.39  0.25
611  1.39  0.25
612  1.39  0.25
613  1.39  0.24
614  1.39  0.24
615  1.39  0.24
616  1.39  0.24
617  1.39  0.24
618  1.39  0.24
619  1.39  0.24
620  1.39  0.23
621  1.39  0.23
622  1.40  0.23
623  1.40  0.23
624  1.40  0.23
625  1.40  0.23
626  1.40  0.23
627  1.40  0.22
628  1.40  0.22
629  1.40  0.22
630  1.40  0.22
631  1.40  0.22
632  1.40  0.22
633  1.40  0.22
634  1.40  0.21
635  1.40  0.21
636  1.40  0.21
637  1.40  0.21
638  1.40  0.21
639  1.40  0.21
640  1.40  0.21
641  1.40  0.20
642  1.40  0.20
643  1.40  0.20
644  1.40  0.20
645  1.40  0.20
646  1.40  0.20
647  1.40  0.20
648  1.40  0.20
649  1.40  0.19
650  1.40  0.19
651  1.40  0.19
652  1.40  0.19
653  1.40  0.19
654  1.40  0.19
655  1.40  0.19
656  1.40  0.18
657  1.40  0.18
658  1.40  0.18
659  1.40  0.18
660  1.40  0.18
661  1.40  0.18
662  1.40  0.18
663  1.40  0.17
664  1.40  0.17
665  1.40  0.17
666  1.40  0.17
667  1.40  0.17
668  1.40  0.17
669  1.40  0.17
670  1.40  0.16
671  1.40  0.16
672  1.40  0.16
673  1.41  0.16
674  1.41  0.16
675  1.41  0.16
676  1.41  0.16
677  1.41  0.15
678  1.41  0.15
679  1.41  0.15
680  1.41  0.15
681  1.41  0.15
682  1.41  0.15
683  1.41  0.15
684  1.41  0.14
685  1.41  0.14
686  1.41  0.14
687  1.41  0.14
688  1.41  0.14
689  1.41  0.14
690  1.41  0.14
691  1.41  0.13
692  1.41  0.13
693  1.41  0.13
694  1.41  0.13
695  1.41  0.13
696  1.41  0.13
697  1.41  0.13
698  1.41  0.12
699  1.41  0.12
700  1.41  0.12
701  1.41  0.12
702  1.41  0.12
703  1.41  0.12
704  1.41  0.12
705  1.41  0.11
706  1.41  0.11
707  1.41  0.11
708  1.41  0.11
709  1.41  0.11
710  1.41  0.11
711  1.41  0.11
712  1.41  0.11
713  1.41  0.10
714  1.41  0.10
715  1.41  0.10
716  1.41  0.10
717  1.41  0.10
718  1.41  0.10
719  1.41  0.10
720  1.41  0.09
721  1.41  0.09
722  1.41  0.09
723  1.41  0.09
724  1.41  0.09
725  1.41  0.09
726  1.41  0.09
727  1.41  0.08
728  1.41  0.08
729  1.41  0.08
730  1.41  0.08
731  1.41  0.08
732  1.41  0.08
733  1.41  0.08
734  1.41  0.07
735  1.41  0.07
736  1.41  0.07
737  1.41  0.07
738  1.41  0.07
739  1.41  0.07
740  1.41  0.07
741  1.41  0.06
742  1.41  0.06
743  1.41  0.06
744  1.41  0.06
745  1.41  0.06
746  1.41  0.06
747  1.41  0.06
748  1.41  0.05
749  1.41  0.05
750  1.41  0.05
751  1.41  0.05
752  1.41  0.05
753  1.41  0.05
754  1.41  0.05
755  1.41  0.04
756  1.41  0.04
757  1.41  0.04
758  1.41  0.04
759  1.41  0.04
760  1.41  0.04
761  1.41  0.04
762  1.41  0.03
763  1.41  0.03
764  1.41  0.03
765  1.41  0.03
766  1.41  0.03
767  1.41  0.03
768  1.41  0.03
769  1.41  0.02
770  1.41  0.02
771  1.41  0.02
772  1.41  0.02
773  1.41  0.02
774  1.41  0.02
775  1.41  0.02
776  1.41  0.01
777  1.41  0.01
778  1.41  0.01
779  1.41  0.01
780  1.41  0.01
781  1.41  0.01
782  1.41  0.01
783  1.41  0.00
784  1.41  0.00
785  1.41  0.00
786  1.41  0.00
787  1.41 -0.00
788  1.41 -0.00
789  1.41 -0.00
790  1.41 -0.01
791  1.41 -0.01
792  1.41 -0.01
793  1.41 -0.01
794  1.41 -0.01
795  1.41 -0.01
796  1.41 -0.01
797  1.41 -0.01
798  1.41 -0.02
799  1.41 -0.02
800  1.41 -0.02
801  1.41 -0.02
802  1.41 -0.02
803  1.41 -0.02
804  1.41 -0.02
805  1.41 -0.03
806  1.41 -0.03
807  1.41 -0.03
808  1.41 -0.03
809  1.41 -0.03
810  1.41 -0.03
811  1.41 -0.03
812  1.41 -0.04
813  1.41 -0.04
814  1.41 -0.04
815  1.41 -0.04
816  1.41 -0.04
817  1.41 -0.04
818  1.41 -0.04
819  1.41 -0.05
820  1.41 -0.05
821  1.41 -0.05
822  1.41 -0.05
823  1.41 -0.05
824  1.41 -0.05
825  1.41 -0.05
826  1.41 -0.06
827  1.41 -0.06
828  1.41 -0.06
829  1.41 -0.06
830  1.41 -0.06
831  1.41 -0.06
832  1.41 -0.06
833  1.41 -0.07
834  1.41 -0.07
835  1.41 -0.07
836  1.41 -0.07
837  1.41 -0.07
838  1.41 -0.07
839  1.41 -0.07
840  1.41 -0.08
841  1.41 -0.08
842  1.41 -0.08
843  1.41 -0.08
844  1.41 -0.08
845  1.41 -0.08
846  1.41 -0.08
847  1.41 -0.09
848  1.41 -0.09
849  1.41 -0.09
850  1.41 -0.09
851  1.41 -0.09
852  1.41 -0.09
853  1.41 -0.09
854  1.41 -0.10
855  1.41 -0.10
856  1.41 -0.10
857  1.41 -0.10
858  1.41 -0.10
859  1.41 -0.10
860  1.41 -0.10
861  1.41 -0.11
862  1.41 -0.11
863  1.41 -0.11
864  1.41 -0.11
865  1.41 -0.11
866  1.41 -0.11
867  1.41 -0.11
868  1.41 -0.12
869  1.41 -0.12
870  1.41 -0.12
871  1.41 -0.12
872  1.41 -0.12
873  1.41 -0.12
874  1.41 -0.12
875  1.41 -0.13
876  1.41 -0.13
877  1.41 -0.13
878  1.41 -0.13
879  1.41 -0.13
880  1.41 -0.13
881  1.41 -0.13
882  1.41 -0.13
883  1.41 -0.14
884  1.41 -0.14
885  1.41 -0.14
886  1.41 -0.14
887  1.41 -0.14
888  1.41 -0.14
889  1.41 -0.14
890  1.41 -0.15
891  1.41 -0.15
892  1.41 -0.15
893  1.41 -0.15
894  1.41 -0.15
895  1.41 -0.15
896  1.41 -0.15
897  1.41 -0.16
898  1.41 -0.16
899  1.41 -0.16
900  1.41 -0.16
901  1.40 -0.16
902  1.40 -0.16
903  1.40 -0.16
904  1.40 -0.17
905  1.40 -0.17
906  1.40 -0.17
907  1.40 -0.17
908  1.40 -0.17
909  1.40 -0.17
910  1.40 -0.17
911  1.40 -0.18
912  1.40 -0.18
913  1.40 -0.18
914  1.40 -0.18
915  1.40 -0.18
916  1.40 -0.18
917  1.40 -0.18
918  1.40 -0.19
919  1.40 -0.19
920  1.40 -0.19
921  1.40 -0.19
922  1.40 -0.19
923  1.40 -0.19
924  1.40 -0.19
925  1.40 -0.20
926  1.40 -0.20
927  1.40 -0.20
928  1.40 -0.20
929  1.40 -0.20
930  1.40 -0.20
931  1.40 -0.20
932  1.40 -0.21
933  1.40 -0.21
934  1.40 -0.21
935  1.40 -0.21
936  1.40 -0.21
937  1.40 -0.21
938  1.40 -0.21
939  1.40 -0.21
940  1.40 -0.22
941  1.40 -0.22
942  1.40 -0.22
943  1.40 -0.22
944  1.40 -0.22
945  1.40 -0.22
946  1.40 -0.22
947  1.40 -0.23
948  1.40 -0.23
949  1.40 -0.23
950  1.40 -0.23
951  1.40 -0.23
952  1.39 -0.23
953  1.39 -0.23
954  1.39 -0.24
955  1.39 -0.24
956  1.39 -0.24
957  1.39 -0.24
958  1.39 -0.24
959  1.39 -0.24
960  1.39 -0.24
961  1.39 -0.25
962  1.39 -0.25
963  1.39 -0.25
964  1.39 -0.25
965  1.39 -0.25
966  1.39 -0.25
967  1.39 -0.25
968  1.39 -0.26
969  1.39 -0.26
970  1.39 -0.26
971  1.39 -0.26
972  1.39 -0.26
973  1.39 -0.26
974  1.39 -0.26
975  1.39 -0.27
976  1.39 -0.27
977  1.39 -0.27
978  1.39 -0.27
979  1.39 -0.27
980  1.39 -0.27
981  1.39 -0.27
982  1.39 -0.27
983  1.39 -0.28
984  1.39 -0.28
985  1.39 -0.28
986  1.39 -0.28
987  1.39 -0.28
988  1.39 -0.28
989  1.39 -0.28
990  1.39 -0.29
991  1.38 -0.29
992  1.38 -0.29
993  1.38 -0.29
994  1.38 -0.29
995  1.38 -0.29
996  1.38 -0.29
997  1.38 -0.30
998  1.38 -0.30
999  1.38 -0.30
1000  1.38 -0.30
1001  1.38 -0.30
1002  1.38 -0.30
1003  1.38 -0.30
1004  1.38 -0.31
1005  1.38 -0.31
1006  1.38 -0.31
1007  1.38 -0.31
1008  1.38 -0.31
1009  1.38 -0.31
1010  1.38 -0.31
1011  1.38 -0.31
1012  1.38 -0.32
1013  1.38 -0.32
1014  1.38 -0.32
1015  1.38 -0.32
1016  1.38 -0.32
1017  1.38 -0.32
1018  1.38 -0.32
1019  1.38 -0.33
1020  1.38 -0.33
1021  1.38 -0.33
1022  1.38 -0.33
1023  1.37 -0.33
1024  1.37 -0.33
1025  1.37 -0.33
1026  1.37 -0.34
1027  1.37 -0.34
1028  1.37 -0.34
1029  1.37 -0.34
1030  1.37 -0.34
1031  1.37 -0.34
1032  1.37 -0.34
1033  1.37 -0.35
1034  1.37 -0.35
1035  1.37 -0.35
1036  1.37 -0.35
1037  1.37 -0.35
1038  1.37 -0.35
1039  1.37 -0.35
1040  1.37 -0.35
1041  1.37 -0.36
1042  1.37 -0.36
1043  1.37 -0.36
1044  1.37 -0.36
1045  1.37 -0.36
1046  1.37 -0.36
1047  1.37 -0.36
1048  1.37 -0.37
1049  1.37 -0.37
1050  1.37 -0.37
1051  1.36 -0.37
1052  1.36 -0.37
1053  1.36 -0.37
1054  1.36 -0.37
1055  1.36 -0.38
1056  1.36 -0.38
1057  1.36 -0.38
1058  1.36 -0.38
1059  1.36 -0.38
1060  1.36 -0.38
1061  1.36 -0.38
1062  1.36 -0.38
1063  1.36 -0.39
1064  1.36 -0.39
1065  1.36 -0.39
1066  1.36 -0.39
1067  1.36 -0.39
1068  1.36 -0.39
1069  1.36 -0.39
1070  1.36 -0.40
1071  1.36 -0.40
1072  1.36 -0.40
1073  1.36 -0.40
1074  1.36 -0.40
1075  1.36 -0.40
1076  1.36 -0.40
1077  1.35 -0.41
1078  1.35 -0.41
1079  1.35 -0.41
1080  1.35 -0.41
1081  1.35 -0.41
1082  1.35 -0.41
1083  1.35 -0.41
1084  1.35 -0.41
1085  1.35 -0.42
1086  1.35 -0.42
1087  1.35 -0.42
1088  1.35 -0.42
1089  1.35 -0.42
1090  1.35 -0.42
1091  1.35 -0.42
1092  1.35 -0.43
1093  1.35 -0.43
1094  1.35 -0.43
1095  1.35 -0.43
1096  1.35 -0.43
1097  1.35 -0.43
1098  1.35 -0.43
1099  1.35 -0.43
1100  1.35 -0.44
1101  1.34 -0.44
1102  1.34 -0.44
1103  1.34 -0.44
1104  1.34 -0.44
1105  1.34 -0.44
1106  1.34 -0.44
1107  1.34 -0.45
1108  1.34 -0.45
1109  1.34 -0.45
1110  1.34 -0.45
1111  1.34 -0.45
1112  1.34 -0.45
1113  1.34 -0.45
1114  1.34 -0.46
1115  1.34 -0.46
1116  1.34 -0.46
1117  1.34 -0.46
1118  1.34 -0.46
1119  1.34 -0.46
1120  1.34 -0.46
1121  1.34 -0.46
1122  1.34 -0.47
1123  1.33 -0.47
1124  1.33 -0.47
1125  1.33 -0.47
1126  1.33 -0.47
1127  1.33 -0.47
1128  1.33 -0.47
1129  1.33 -0.48
1130  1.33 -0.48
1131  1.33 -0.48
1132  1.33 -0.48
1133  1.33 -0.48
1134  1.33 -0.48
1135  1.33 -0.48
1136  1.33 -0.48
1137  1.33 -0.49
1138  1.33 -0.49
1139  1.33 -0.49
1140  1.33 -0.49
1141  1.33 -0.49
1142  1.33 -0.49
1143  1.33 -0.49
1144  1.32 -0.50
1145  1.32 -0.50
1146  1.32 -0.50
1147  1.32 -0.50
1148  1.32 -0.50
1149  1.32 -0.50
1150  1.32 -0.50
1151  1.32 -0.50
1152  1.32 -0.51
1153  1.32 -0.51
1154  1.32 -0.51
1155  1.32 -0.51
1156  1.32 -0.51
1157  1.32 -0.51
1158  1.32 -0.51
1159  1.32 -0.51
1160  1.32 -0.52
1161  1.32 -0.52
1162  1.32 -0.52
1163  1.32 -0.52
1164  1.31 -0.52
1165  1.31 -0.52
1166  1.31 -0.52
1167  1.31 -0.53
1168  1.31 -0.53
1169  1.31 -0.53
1170  1.31 -0.53
1171  1.31 -0.53
1172  1.31 -0.53
1173  1.31 -0.53
1174  1.31 -0.53
1175  1.31 -0.54
1176  1.31 -0.54
1177  1.31 -0.54
1178  1.31 -0.54
1179  1.31 -0.54
1180  1.31 -0.54
1181  1.31 -0.54
1182  1.30 -0.54
1183  1.30 -0.55
1184  1.30 -0.55
1185  1.30 -0.55
1186  1.30 -0.55
1187  1.30 -0.55
1188  1.30 -0.55
1189  1.30 -0.55
1190  1.30 -0.56
1191  1.30 -0.56
1192  1.30 -0.56
1193  1.30 -0.56
1194  1.30 -0.56
1195  1.30 -0.56
1196  1.30 -0.56
1197  1.30 -0.56
1198  1.30 -0.57
1199  1.30 -0.57
1200  1.29 -0.57
1201  1.29 -0.57
1202  1.29 -0.57
1203  1.29 -0.57
1204  1.29 -0.57
1205  1.29 -0.57
1206  1.29 -0.58
1207  1.29 -0.58
1208  1.29 -0.58
1209  1.29 -0.58
1210  1.29 -0.58
1211  1.29 -0.58
1212  1.29 -0.58
1213  1.29 -0.59
1214  1.29 -0.59
1215  1.29 -0.59
1216  1.29 -0.59
1217  1.29 -0.59
1218  1.28 -0.59
1219  1.28 -0.59
1220  1.28 -0.59
1221  1.28 -0.60
1222  1.28 -0.60
1223  1.28 -0.60
1224  1.28 -0.60
1225  1.28 -0.60
1226  1.28 -0.60
1227  1.28 -0.60
1228  1.28 -0.60
1229  1.28 -0.61
1230  1.28 -0.61
1231  1.28 -0.61
1232  1.28 -0.61
1233  1.28 -0.61
1234  1.27 -0.61
1235  1.27 -0.61
1236  1.27 -0.61
1237  1.27 -0.62
1238  1.27 -0.62
1239  1.27 -0.62
1240  1.27 -0.62
1241  1.27 -0.62
1242  1.27 -0.62
1243  1.27 -0.62
1244  1.27 -0.62
1245  1.27 -0.63
1246  1.27 -0.63
1247  1.27 -0.63
1248  1.27 -0.63
1249  1.27 -0.63
1250  1.26 -0.63
1251  1.26 -0.63
1252  1.26 -0.63
1253  1.26 -0.64
1254  1.26 -0.64
1255  1.26 -0.64
1256  1.26 -0.64
1257  1.26 -0.64
1258  1.26 -0.64
1259  1.26 -0.64
1260  1.26 -0.65
1261  1.26 -0.65
1262  1.26 -0.65
1263  1.26 -0.65
1264  1.26 -0.65
1265  1.26 -0.65
1266  1.25 -0.65
1267  1.25 -0.65
1268  1.25 -0.66
1269  1.25 -0.66
1270  1.25 -0.66
1271  1.25 -0.66
1272  1.25 -0.66
1273  1.25 -0.66
1274  1.25 -0.66
1275  1.25 -0.66
1276  1.25 -0.67
1277  1.25 -0.67
1278  1.25 -0.67
1279  1.25 -0.67
1280  1.25 -0.67
1281  1.24 -0.67
1282  1.24 -0.67
1283  1.24 -0.67
1284  1.24 -0.68
1285  1.24 -0.68
1286  1.24 -0.68
1287  1.24 -0.68
1288  1.24 -0.68
1289  1.24 -0.68
1290  1.24 -0.68
1291  1.24 -0.68
1292  1.24 -0.68
1293  1.24 -0.69
1294  1.24 -0.69
1295  1.24 -0.69
1296  1.23 -0.69
1297  1.23 -0.69
1298  1.23 -0.69
1299  1.23 -0.69
1300  1.23 -0.69
1301  1.23 -0.70
1302  1.23 -0.70
1303  1.23 -0.70
1304  1.23 -0.70
1305  1.23 -0.70
1306  1.23 -0.70
1307  1.23 -0.70
1308  1.23 -0.70
1309  1.23 -0.71
1310  1.22 -0.71
1311  1.22 -0.71
1312  1.22 -0.71
1313  1.22 -0.71
1314  1.22 -0.71
1315  1.22 -0.71
